duration,age,performance_score,study_hours,stress_level,activity_type_Cooking,activity_type_Exercise,activity_type_Homework,activity_type_Music,activity_type_Reading,activity_type_Social Media,activity_type_Sports,activity_type_TV,activity_type_Video Games,gender_F,gender_M,location_Community Center,location_Friend's House,location_Gym,location_Home,location_Library,location_Park,interest_level_High,interest_level_Low,interest_level_Medium,parental_support_High,parental_support_Low,parental_support_Medium,peer_influence_Negative,peer_influence_Neutral,peer_influence_Positive
8.355902e-07,0.99999917,0.9999995,6.624553e-07,3.6783857e-07,2.8570196e-07,1.0856829e-06,8.7634345e-07,0.9999953,0.7965628,1.6249367e-06,0.99999905,0.9999993,0.18230848,0.5081332,0.9999998,0.99999416,0.60658944,0.6047044,0.9999979,0.9999994,3.046582e-07,0.9999992,0.99999946,0.9999997,0.9999995,0.9999525,1.4607647e-06,0.18128109,0.88839334,0.99999917
1.3545135e-06,0.9999985,0.999999,1.2747106e-06,6.165026e-07,4.9200224e-07,1.6849954e-06,1.4775368e-06,0.99999255,0.79617506,2.5507645e-06,0.9999986,0.99999857,0.18274911,0.50763464,0.99999964,0.99999195,0.60616803,0.6052142,0.99999666,0.9999991,6.465039e-07,0.99999887,0.9999989,0.9999994,0.999999,0.9999405,1.9463307e-06,0.18150131,0.8870804,0.9999985
8.385619e-06,0.9999913,0.9999942,6.630881e-06,4.088347e-06,3.327122e-06,8.7155795e-06,8.412877e-06,0.99997175,0.79384655,1.1208142e-05,0.9999924,0.9999933,0.18444541,0.5065342,0.9999974,0.9999688,0.6052999,0.6061945,0.9999842,0.99999493,3.7631817e-06,0.9999924,0.9999941,0.99999595,0.99999386,0.99984103,1.0154977e-05,0.18374735,0.881737,0.9999924
5.5373073e-07,0.9999994,0.9999997,4.830965e-07,2.253668e-07,1.9164081e-07,6.803954e-07,4.8205646e-07,0.9999971,0.80002475,9.67975e-07,0.9999994,0.9999995,0.18141685,0.51061296,0.9999999,0.99999595,0.60757744,0.60354656,0.99999857,0.99999964,1.8685775e-07,0.99999946,0.99999964,0.9999998,0.99999964,0.99996704,8.624033e-07,0.17832544,0.8955506,0.9999996
4.153766e-06,0.9999958,0.99999714,3.569385e-06,1.996591e-06,1.6488219e-06,5.220888e-06,4.2941338e-06,0.9999841,0.79597867,6.4429996e-06,0.999996,0.9999962,0.18303287,0.506917,0.9999989,0.999981,0.6058847,0.6062259,0.9999907,0.9999975,1.8416088e-06,0.99999595,0.99999696,0.9999982,0.9999969,0.99989545,5.5114742e-06,0.18232194,0.88523674,0.99999565
4.1230332e-06,0.99999577,0.9999972,3.4766795e-06,1.8166503e-06,1.4925887e-06,4.6268287e-06,3.895028e-06,0.999984,0.7957292,6.5267536e-06,0.9999962,0.9999964,0.1836268,0.5066354,0.9999989,0.9999806,0.6064738,0.6057541,0.99999166,0.9999977,1.640789e-06,0.9999966,0.9999971,0.9999984,0.9999971,0.99989575,5.169412e-06,0.18276416,0.8846192,0.9999962
2.2396864e-06,0.99999726,0.9999984,2.017123e-06,1.1106049e-06,8.864038e-07,2.471918e-06,2.2075405e-06,0.99999064,0.7948632,3.6090048e-06,0.9999979,0.9999978,0.18406813,0.50757873,0.9999994,0.9999878,0.60608065,0.60503876,0.99999475,0.9999986,9.237301e-07,0.9999979,0.99999833,0.999999,0.99999845,0.99992406,3.2149098e-06,0.1838836,0.88355404,0.9999979
2.0965597e-06,0.9999974,0.9999986,1.7615724e-06,1.0008213e-06,8.256056e-07,2.725121e-06,2.033027e-06,0.9999907,0.796134,3.5909327e-06,0.99999774,0.99999815,0.18351534,0.5078819,0.9999994,0.9999878,0.6066766,0.60549456,0.99999505,0.9999985,7.782142e-07,0.9999978,0.9999986,0.99999905,0.99999857,0.99992335,3.2911018e-06,0.18272066,0.8857012,0.9999982
4.544926e-06,0.99999493,0.9999975,3.6950898e-06,2.0937005e-06,1.8463974e-06,6.513652e-06,4.6221057e-06,0.9999842,0.79480743,9.1296115e-06,0.99999493,0.999996,0.18373214,0.5073409,0.99999857,0.9999791,0.606027,0.6054198,0.9999878,0.9999961,1.7768996e-06,0.99999535,0.99999714,0.9999982,0.99999666,0.9998904,7.077151e-06,0.18333851,0.88315004,0.99999505
1.5891288e-05,0.99998415,0.99998915,1.4784862e-05,7.942104e-06,7.3223946e-06,2.1737558e-05,1.3828718e-05,0.999954,0.79363143,2.621893e-05,0.999984,0.9999863,0.18511844,0.5053972,0.9999945,0.9999385,0.60604423,0.607499,0.9999668,0.99998754,6.8451723e-06,0.9999853,0.99998987,0.99999344,0.99998933,0.999759,2.0973335e-05,0.18550068,0.8783509,0.9999844
1.9638815e-06,0.99999774,0.99999887,1.5441111e-06,8.5669956e-07,7.168228e-07,2.3200803e-06,1.8701139e-06,0.9999915,0.7972513,3.1556342e-06,0.99999785,0.9999985,0.18305686,0.50854087,0.99999946,0.9999898,0.6072452,0.60479736,0.9999954,0.99999887,7.005616e-07,0.9999979,0.9999988,0.99999917,0.99999875,0.99993205,3.0763051e-06,0.18186355,0.88835883,0.9999981
4.0617235e-07,0.9999994,0.99999964,3.9230216e-07,2.0495317e-07,1.6301368e-07,5.1009204e-07,4.539324e-07,0.99999696,0.7984226,9.899957e-07,0.9999995,0.99999946,0.18193375,0.50993973,0.9999999,0.99999636,0.60735637,0.60413384,0.9999989,0.9999997,1.7694327e-07,0.9999996,0.99999964,0.9999998,0.99999964,0.9999674,6.4888263e-07,0.17968374,0.89339876,0.9999996
2.675256e-06,0.9999968,0.9999981,2.474989e-06,1.2152673e-06,1.0848922e-06,3.3961362e-06,3.0108233e-06,0.9999878,0.79658914,4.4515737e-06,0.9999973,0.99999714,0.18319635,0.5065658,0.9999993,0.9999844,0.6072941,0.6059819,0.99999434,0.99999803,1.325966e-06,0.9999973,0.99999803,0.99999875,0.99999803,0.9999094,3.7036666e-06,0.1819229,0.8860248,0.9999974
5.7358257e-06,0.9999952,0.9999966,4.4649328e-06,2.4423575e-06,2.0509233e-06,5.915201e-06,4.9278688e-06,0.99998355,0.7960402,8.541497e-06,0.99999446,0.99999607,0.18356517,0.50718474,0.99999845,0.99998033,0.60656726,0.6057136,0.9999882,0.9999961,2.063495e-06,0.9999946,0.9999969,0.9999979,0.9999965,0.9998908,8.235271e-06,0.18229486,0.88550985,0.99999493
1.1766496e-05,0.9999881,0.99999225,9.510799e-06,5.6223807e-06,4.7546896e-06,1.5573409e-05,1.0278726e-05,0.9999626,0.7920733,1.7343664e-05,0.99998707,0.9999911,0.18468797,0.50485706,0.9999963,0.99995613,0.6052158,0.60687625,0.9999748,0.9999917,4.621766e-06,0.99998915,0.99999255,0.9999954,0.999992,0.9997957,1.5485484e-05,0.18562308,0.876891,0.99998844
1.0456026e-06,0.99999887,0.99999946,8.273396e-07,4.528173e-07,3.6474185e-07,1.4186817e-06,9.645101e-07,0.9999941,0.7976242,1.9304532e-06,0.9999988,0.9999991,0.18224692,0.5085017,0.99999976,0.9999928,0.60659873,0.60437226,0.9999973,0.9999993,4.0595626e-07,0.999999,0.99999934,0.99999964,0.99999934,0.99994767,1.6343564e-06,0.1802526,0.8900701,0.9999991
1.7794314e-06,0.99999803,0.99999905,1.4420276e-06,8.482301e-07,6.5986006e-07,1.9736913e-06,1.6691567e-06,0.9999921,0.79629284,3.0371154e-06,0.99999815,0.99999845,0.18294251,0.5079777,0.9999995,0.99998957,0.6065302,0.6048598,0.9999958,0.9999989,6.0818917e-07,0.9999982,0.99999887,0.99999934,0.9999988,0.99993026,2.5222062e-06,0.18193115,0.8869139,0.99999845
8.456829e-06,0.9999915,0.99999475,6.662581e-06,3.866413e-06,3.2883222e-06,9.0398735e-06,7.792356e-06,0.99997544,0.7943411,1.15081e-05,0.9999921,0.9999932,0.18449308,0.50436467,0.99999756,0.9999685,0.6062839,0.6077374,0.99998355,0.9999946,3.4744787e-06,0.99999213,0.9999947,0.9999965,0.9999944,0.99985296,1.1296252e-05,0.18442583,0.87972254,0.9999926
3.3178856e-06,0.9999965,0.9999982,2.4983835e-06,1.5543587e-06,1.3042987e-06,4.54836e-06,3.0055419e-06,0.9999864,0.79662365,4.983779e-06,0.9999963,0.9999975,0.18329565,0.50841784,0.99999905,0.9999832,0.60684705,0.60492736,0.9999915,0.9999975,1.2326393e-06,0.9999968,0.9999981,0.9999987,0.9999977,0.9999065,5.17024e-06,0.18224151,0.8869243,0.99999684
4.7372055e-06,0.99999493,0.9999966,4.1951134e-06,2.2904278e-06,2.1605574e-06,6.1032656e-06,4.615503e-06,0.9999829,0.7958097,8.034727e-06,0.9999953,0.99999547,0.18360136,0.5066011,0.9999985,0.99997896,0.60673916,0.6066259,0.9999905,0.9999967,2.2003085e-06,0.99999535,0.99999666,0.9999979,0.9999966,0.99988526,6.736278e-06,0.18269597,0.88525563,0.9999952
2.1669005e-06,0.99999774,0.9999988,1.7088197e-06,9.245823e-07,9.0187507e-07,2.6149219e-06,2.0194443e-06,0.9999907,0.7953792,3.539575e-06,0.9999978,0.9999983,0.18369257,0.5075481,0.9999994,0.9999883,0.60629964,0.6049409,0.99999475,0.9999987,8.0660124e-07,0.999998,0.9999986,0.9999991,0.99999845,0.99992436,3.1963564e-06,0.18261114,0.8847023,0.999998
3.0153806e-06,0.9999965,0.9999979,2.472953e-06,1.5579799e-06,1.4729911e-06,4.329266e-06,3.576261e-06,0.9999883,0.7952912,5.6923723e-06,0.99999624,0.9999969,0.18337211,0.50574315,0.999999,0.9999834,0.60650647,0.6065835,0.99999243,0.99999756,1.5055566e-06,0.99999654,0.99999785,0.9999986,0.99999774,0.99990714,5.259257e-06,0.18280515,0.8833624,0.9999966
5.5722994e-06,0.9999939,0.9999959,5.3236054e-06,2.9312466e-06,2.4961403e-06,8.650113e-06,5.6152917e-06,0.9999766,0.79629815,1.0215246e-05,0.9999937,0.9999949,0.18325372,0.506997,0.9999981,0.9999725,0.6069023,0.60579586,0.9999868,0.99999565,2.4924746e-06,0.9999936,0.999996,0.99999756,0.99999595,0.9998633,8.366432e-06,0.18250059,0.8848944,0.99999434
8.791829e-07,0.99999905,0.99999946,7.4501463e-07,3.7703953e-07,2.7904187e-07,1.0029797e-06,8.1887293e-07,0.99999577,0.7960004,1.5065937e-06,0.99999905,0.9999993,0.18274228,0.5094224,0.9999998,0.9999942,0.6059829,0.60350597,0.9999978,0.99999946,2.7695276e-07,0.99999917,0.99999946,0.99999964,0.99999946,0.9999539,1.2094378e-06,0.18194868,0.88801605,0.9999992
6.1868386e-06,0.9999933,0.9999963,5.0470535e-06,2.7456358e-06,2.5627585e-06,7.498913e-06,6.0349566e-06,0.9999788,0.7937396,9.43432e-06,0.9999936,0.9999948,0.18462242,0.5057299,0.9999982,0.99997216,0.6061648,0.606973,0.99998575,0.99999595,2.5965726e-06,0.9999939,0.99999577,0.99999726,0.9999957,0.9998615,8.618824e-06,0.18452784,0.87975943,0.9999944
7.84963e-06,0.99999243,0.9999956,6.2585245e-06,3.397613e-06,2.8977656e-06,9.009981e-06,6.607595e-06,0.9999745,0.79381394,1.0725672e-05,0.9999925,0.9999944,0.1844939,0.5054895,0.9999976,0.99997,0.60595644,0.6067591,0.999983,0.9999948,2.7484152e-06,0.9999925,0.9999956,0.999997,0.99999493,0.9998509,1.1531028e-05,0.18488821,0.8794327,0.99999344
3.7419209e-06,0.9999961,0.99999756,3.333719e-06,1.6842242e-06,1.5334571e-06,5.0110975e-06,3.477386e-06,0.99998456,0.79613984,6.530776e-06,0.9999962,0.99999684,0.18327196,0.5066395,0.99999887,0.9999807,0.6062868,0.6054794,0.99999136,0.9999972,1.5447208e-06,0.9999961,0.99999756,0.99999857,0.9999974,0.99989176,5.410029e-06,0.18189506,0.8851019,0.99999624
7.3335934e-07,0.99999917,0.9999996,6.2736706e-07,3.7089364e-07,2.846804e-07,8.8326897e-07,7.235778e-07,0.99999654,0.7971953,1.367051e-06,0.99999917,0.9999993,0.18217407,0.50926185,0.9999998,0.99999535,0.6070351,0.6042459,0.9999981,0.9999995,2.87685e-07,0.9999993,0.99999946,0.9999997,0.99999946,0.9999609,1.1612894e-06,0.18096986,0.8902481,0.99999934
3.9843208e-06,0.99999624,0.99999774,2.9753035e-06,1.8097302e-06,1.4243456e-06,5.2248874e-06,3.4738723e-06,0.99998635,0.7948719,6.3228717e-06,0.99999595,0.99999684,0.18425745,0.5064681,0.99999905,0.99998087,0.60635895,0.60600764,0.99999136,0.99999714,1.4434214e-06,0.9999963,0.9999975,0.9999985,0.99999756,0.9998968,5.840754e-06,0.18327089,0.88273025,0.9999965
2.5025877e-06,0.99999726,0.99999845,1.975874e-06,1.1605996e-06,9.244527e-07,2.9484609e-06,2.26932e-06,0.9999896,0.7971238,4.431965e-06,0.9999972,0.999998,0.18296443,0.5087074,0.9999993,0.99998677,0.6076646,0.60515666,0.9999939,0.9999984,9.564569e-07,0.9999976,0.9999984,0.999999,0.99999833,0.9999223,3.9016604e-06,0.1815291,0.8887462,0.9999977
1.4012592e-06,0.9999985,0.9999991,1.2616754e-06,6.2975226e-07,5.276033e-07,1.6792796e-06,1.3808101e-06,0.99999344,0.79745513,2.355881e-06,0.99999857,0.99999875,0.18267341,0.5095577,0.99999964,0.999992,0.6068557,0.6037458,0.9999968,0.99999917,5.865554e-07,0.9999987,0.999999,0.9999994,0.99999887,0.99994344,1.9142085e-06,0.18107627,0.88988155,0.9999985
4.7225003e-06,0.9999949,0.9999968,4.2100905e-06,2.273089e-06,1.6526694e-06,4.969806e-06,4.588967e-06,0.9999799,0.79453945,8.928466e-06,0.99999565,0.9999953,0.1842581,0.5058807,0.99999875,0.99997467,0.6058806,0.60704887,0.99999076,0.99999696,2.072514e-06,0.99999577,0.999997,0.999998,0.9999969,0.99987257,6.8482477e-06,0.18400069,0.8819802,0.999996
2.5139668e-06,0.9999974,0.99999815,2.416801e-06,1.2665736e-06,1.0410615e-06,3.3171925e-06,2.4103974e-06,0.99998754,0.7971737,4.3706796e-06,0.9999974,0.9999974,0.18316992,0.50806975,0.9999993,0.9999847,0.607079,0.6053388,0.9999943,0.9999984,1.1459607e-06,0.9999977,0.9999981,0.9999989,0.99999815,0.9999101,3.5347275e-06,0.18143007,0.8876389,0.9999975
1.1928306e-06,0.99999857,0.9999993,1.030279e-06,5.307311e-07,4.5582857e-07,1.6465671e-06,1.267313e-06,0.9999938,0.7971402,2.4005742e-06,0.99999845,0.999999,0.1826665,0.50916433,0.99999964,0.99999183,0.60680854,0.6047627,0.99999696,0.99999917,4.0607281e-07,0.99999887,0.9999992,0.9999996,0.9999992,0.9999428,1.8265229e-06,0.18102217,0.88955945,0.99999887
8.7775625e-06,0.9999909,0.9999944,7.0152287e-06,4.0116693e-06,3.621296e-06,9.895653e-06,7.953019e-06,0.99997246,0.79283535,1.3231299e-05,0.99999124,0.9999925,0.1853082,0.50393784,0.9999974,0.9999658,0.60583806,0.6079864,0.999982,0.99999404,4.0936843e-06,0.9999924,0.9999939,0.9999963,0.999994,0.9998374,1.1149411e-05,0.18562037,0.8774398,0.9999921
1.7680893e-06,0.9999977,0.99999857,1.666194e-06,1.0070743e-06,7.5985787e-07,2.214499e-06,1.8527949e-06,0.9999906,0.7958228,3.1842958e-06,0.9999981,0.9999982,0.18376629,0.50728095,0.99999946,0.9999866,0.60687923,0.60515666,0.9999959,0.9999989,8.21987e-07,0.9999981,0.99999845,0.99999905,0.9999986,0.9999177,2.4328542e-06,0.18263425,0.884957,0.9999983
7.6430865e-07,0.9999992,0.99999946,8.0894847e-07,3.5890767e-07,2.8077648e-07,9.1992086e-07,7.835798e-07,0.999996,0.7967145,1.4556609e-06,0.9999992,0.9999993,0.1828699,0.5083482,0.9999998,0.99999505,0.60602486,0.6043684,0.9999981,0.99999946,3.6166395e-07,0.9999993,0.9999994,0.9999997,0.99999946,0.99996054,1.1463576e-06,0.1810784,0.8890052,0.9999991
4.3936225e-06,0.9999949,0.9999971,3.8928924e-06,2.211789e-06,1.846364e-06,5.791213e-06,4.5096945e-06,0.9999805,0.7953266,7.911014e-06,0.99999523,0.99999636,0.18479979,0.50711656,0.99999845,0.9999773,0.60624117,0.60545516,0.9999891,0.9999968,1.7376176e-06,0.9999956,0.9999969,0.9999981,0.99999666,0.9998775,6.7002075e-06,0.18400738,0.8824569,0.9999957
6.512713e-07,0.99999917,0.99999946,7.3540576e-07,3.5630387e-07,2.65508e-07,9.181925e-07,7.8768187e-07,0.9999958,0.7985872,1.5152565e-06,0.99999917,0.9999993,0.18150124,0.50982726,0.9999998,0.9999956,0.60704356,0.6039875,0.9999981,0.9999995,2.7863132e-07,0.9999992,0.9999994,0.9999997,0.99999946,0.99996156,1.1992925e-06,0.17930853,0.89318234,0.9999993
1.2594832e-05,0.9999867,0.9999917,1.0453572e-05,6.3258394e-06,5.589976e-06,1.6253416e-05,1.2121698e-05,0.9999637,0.7928637,1.8824401e-05,0.99998766,0.9999901,0.18491606,0.50413096,0.9999956,0.9999543,0.6051831,0.6069927,0.99997336,0.9999902,5.4760826e-06,0.99998784,0.99999183,0.99999464,0.9999907,0.9997981,1.7329345e-05,0.18585229,0.8769949,0.99998707
5.340004e-06,0.9999945,0.9999966,4.3008263e-06,2.6135008e-06,2.008939e-06,6.1157107e-06,5.037888e-06,0.9999798,0.7945938,7.658061e-06,0.9999946,0.9999955,0.18408713,0.5065931,0.99999845,0.9999756,0.606474,0.60558903,0.99998873,0.9999967,2.3320722e-06,0.999995,0.99999624,0.9999975,0.99999595,0.9998734,6.754058e-06,0.18345663,0.8826473,0.999995
1.917821e-06,0.99999785,0.9999986,1.7091783e-06,9.574361e-07,6.735706e-07,2.405084e-06,1.849737e-06,0.9999901,0.7955018,3.5319408e-06,0.9999978,0.99999815,0.18348268,0.5072844,0.99999946,0.99998707,0.6059632,0.60546404,0.99999547,0.99999857,7.7744943e-07,0.99999815,0.9999987,0.99999917,0.99999875,0.9999203,2.8291518e-06,0.1828673,0.8852345,0.9999982
9.348957e-06,0.9999913,0.99999475,7.0977453e-06,3.850572e-06,3.4989387e-06,1.1699775e-05,8.531467e-06,0.9999755,0.79386914,1.3151416e-05,0.99999034,0.99999297,0.1842012,0.5045111,0.99999726,0.9999704,0.60570264,0.60756636,0.99997926,0.99999326,3.5683877e-06,0.99999034,0.99999464,0.99999654,0.99999404,0.999847,1.3082191e-05,0.18496665,0.8790219,0.9999917
5.4288057e-06,0.999995,0.9999972,3.4421541e-06,2.2095562e-06,1.8301688e-06,6.53209e-06,4.2613424e-06,0.99998504,0.79314923,7.67149e-06,0.9999947,0.99999607,0.18525673,0.5053829,0.9999985,0.99998045,0.6049547,0.6066898,0.9999892,0.9999959,1.8439233e-06,0.9999952,0.9999969,0.9999981,0.99999696,0.9998889,6.85269e-06,0.18481015,0.87895507,0.9999957
1.8245138e-06,0.99999815,0.99999887,1.5922408e-06,7.708926e-07,6.1461054e-07,2.4189362e-06,1.662816e-06,0.9999924,0.7974857,3.3457518e-06,0.9999979,0.9999986,0.1823659,0.50886476,0.99999946,0.999991,0.60718083,0.6044908,0.9999952,0.99999845,6.179907e-07,0.9999982,0.999999,0.99999934,0.999999,0.99993825,2.8371846e-06,0.18167529,0.8888461,0.9999983
2.5790084e-06,0.9999975,0.99999857,1.93826e-06,1.053291e-06,8.244191e-07,2.7938831e-06,2.3117823e-06,0.99999166,0.7963115,3.817638e-06,0.9999974,0.9999982,0.18315773,0.50765485,0.9999993,0.9999899,0.60684115,0.6044082,0.99999386,0.9999984,8.4410493e-07,0.99999785,0.9999987,0.9999991,0.99999845,0.9999299,3.5963233e-06,0.18194038,0.8867222,0.9999978
2.2475797e-06,0.9999974,0.99999857,1.7519725e-06,1.044355e-06,7.941611e-07,2.5004167e-06,2.0579453e-06,0.9999898,0.7959722,3.783914e-06,0.99999744,0.9999983,0.18324922,0.5075967,0.99999934,0.999988,0.6062147,0.6051029,0.99999493,0.9999984,8.345572e-07,0.99999774,0.99999857,0.999999,0.9999985,0.9999224,3.3740387e-06,0.18181582,0.8866251,0.999998
1.770048e-06,0.99999845,0.99999887,1.3834622e-06,7.766928e-07,5.831125e-07,1.773353e-06,1.6607161e-06,0.999994,0.7950858,2.8255981e-06,0.9999984,0.9999986,0.18346997,0.507941,0.99999964,0.9999912,0.60626876,0.60478413,0.9999963,0.999999,5.36835e-07,0.9999987,0.9999988,0.99999934,0.9999989,0.9999401,2.2395989e-06,0.1828586,0.8847177,0.99999833
6.8081213e-06,0.9999929,0.9999956,5.356463e-06,3.2853695e-06,3.0828485e-06,9.330858e-06,6.5261934e-06,0.99997646,0.79435194,1.0249605e-05,0.9999926,0.9999946,0.18409973,0.50558835,0.99999774,0.9999727,0.606263,0.60679865,0.99998397,0.99999464,3.0318542e-06,0.9999936,0.9999954,0.99999714,0.99999505,0.99985605,8.915941e-06,0.18416448,0.8809226,0.9999928
4.089622e-06,0.99999577,0.99999774,3.3500494e-06,1.9070785e-06,1.6005991e-06,5.0105145e-06,3.9615534e-06,0.9999847,0.79610854,7.0238643e-06,0.99999577,0.99999684,0.18309096,0.5077185,0.9999988,0.99998146,0.60642487,0.6050967,0.9999901,0.99999726,1.4607758e-06,0.999996,0.9999976,0.9999983,0.9999972,0.9998984,6.495601e-06,0.18189706,0.8864599,0.99999624
6.635474e-06,0.9999943,0.9999961,5.2455216e-06,2.512009e-06,2.0468744e-06,7.4779673e-06,4.7662165e-06,0.9999738,0.79339266,1.0393918e-05,0.999994,0.9999953,0.18485102,0.5057958,0.9999983,0.99996996,0.60606945,0.60626185,0.9999875,0.99999535,2.3865266e-06,0.99999505,0.99999636,0.9999977,0.9999961,0.999852,8.411754e-06,0.1848959,0.8792381,0.99999446
3.824598e-06,0.99999624,0.99999785,2.7922663e-06,1.6621152e-06,1.3189185e-06,4.643193e-06,3.5633411e-06,0.9999872,0.7950328,6.2540744e-06,0.99999595,0.9999971,0.18343903,0.506908,0.99999887,0.9999828,0.606019,0.6056936,0.99999064,0.9999975,1.2631526e-06,0.9999961,0.99999785,0.9999987,0.9999974,0.99990803,5.680052e-06,0.18300751,0.88430524,0.99999666
4.6729333e-06,0.99999595,0.9999971,3.658026e-06,2.130681e-06,1.5956946e-06,4.9353466e-06,4.004582e-06,0.99998647,0.7924943,6.661673e-06,0.9999957,0.9999964,0.18387932,0.5046825,0.99999887,0.99998236,0.6043236,0.6067873,0.9999908,0.99999726,1.7948335e-06,0.9999962,0.9999971,0.99999815,0.999997,0.9998977,6.0511916e-06,0.1859589,0.8787286,0.9999957
8.237621e-07,0.99999905,0.9999996,6.8226734e-07,4.0664597e-07,3.0086855e-07,1.0583508e-06,8.656655e-07,0.9999957,0.7953154,1.3307063e-06,0.99999905,0.9999994,0.182432,0.5073845,0.99999976,0.9999953,0.6056098,0.6041959,0.9999976,0.9999994,2.9773483e-07,0.99999917,0.99999946,0.99999964,0.9999994,0.99995667,1.4393415e-06,0.18206702,0.8858207,0.99999917
4.4388175e-06,0.9999951,0.99999714,3.5208934e-06,1.956042e-06,1.4756217e-06,3.988605e-06,4.362867e-06,0.9999865,0.7958636,6.8946556e-06,0.99999624,0.9999964,0.18406071,0.50763917,0.9999988,0.99998224,0.606532,0.60577655,0.9999906,0.9999973,1.5576946e-06,0.9999957,0.99999726,0.9999981,0.9999971,0.999896,6.2982035e-06,0.18311659,0.88442254,0.99999607
1.0826828e-05,0.99999,0.99999356,9.407673e-06,5.1060297e-06,4.1847798e-06,1.3183461e-05,9.571007e-06,0.99996585,0.7942711,1.814073e-05,0.9999895,0.99999154,0.18412277,0.50566566,0.9999969,0.9999604,0.60615176,0.60632646,0.9999779,0.9999927,4.2931306e-06,0.9999913,0.9999939,0.9999959,0.99999326,0.999812,1.3689969e-05,0.18462436,0.880367,0.9999901
5.4125785e-06,0.9999938,0.99999654,4.6795785e-06,2.4372803e-06,2.0565149e-06,5.564254e-06,5.0259823e-06,0.99998087,0.79432225,7.916728e-06,0.999995,0.99999547,0.1843406,0.5060842,0.99999857,0.9999767,0.6055534,0.6064125,0.9999887,0.99999696,2.126347e-06,0.99999523,0.9999964,0.9999977,0.9999963,0.9998786,7.073663e-06,0.18421209,0.88177043,0.99999505
1.7750958e-06,0.99999803,0.9999988,1.5587229e-06,8.4348767e-07,6.8162285e-07,2.217373e-06,1.8333744e-06,0.99999195,0.7947283,3.2990176e-06,0.9999983,0.9999982,0.1837501,0.5070851,0.9999996,0.9999901,0.6051979,0.6055629,0.99999636,0.9999989,6.90722e-07,0.99999833,0.99999857,0.9999993,0.9999987,0.99993193,2.4859796e-06,0.18343027,0.88355297,0.99999833
1.0034122e-06,0.99999905,0.9999995,7.6148285e-07,4.1243172e-07,3.5248948e-07,1.2628129e-06,8.93241e-07,0.9999952,0.79466444,1.8405641e-06,0.9999988,0.99999917,0.18371093,0.5070242,0.99999976,0.9999942,0.6055292,0.6051444,0.9999975,0.99999934,3.263046e-07,0.99999905,0.99999934,0.99999964,0.99999934,0.9999527,1.7443951e-06,0.18294172,0.88467675,0.99999917
2.618126e-06,0.9999974,0.99999845,2.0992627e-06,1.1588312e-06,9.597215e-07,3.3857393e-06,2.2806541e-06,0.99998915,0.79388803,4.4729695e-06,0.9999973,0.99999785,0.18376882,0.5060497,0.9999994,0.99998516,0.60561705,0.6058755,0.99999446,0.99999833,9.868576e-07,0.99999774,0.9999984,0.999999,0.99999833,0.9999126,3.4514733e-06,0.18391693,0.88155454,0.9999977
1.6312358e-06,0.99999845,0.9999991,1.2912368e-06,6.586146e-07,5.8496505e-07,1.8659683e-06,1.5752479e-06,0.99999356,0.7970482,2.6699443e-06,0.9999984,0.99999875,0.18257754,0.50773185,0.9999996,0.9999912,0.6070659,0.6046345,0.9999957,0.999999,6.297853e-07,0.99999845,0.999999,0.99999934,0.999999,0.99993956,2.523515e-06,0.18136363,0.8879733,0.99999857
1.653587e-06,0.99999803,0.9999989,1.4997272e-06,8.462215e-07,6.687923e-07,1.9093552e-06,1.7828338e-06,0.99999154,0.7981471,2.9739306e-06,0.99999815,0.99999845,0.18212722,0.50999284,0.9999995,0.9999893,0.6075399,0.6041338,0.9999958,0.9999991,7.1163595e-07,0.9999984,0.99999887,0.9999993,0.99999887,0.99993175,2.4760775e-06,0.18048884,0.8911464,0.99999857
1.1315757e-05,0.999988,0.99999326,8.769589e-06,5.387627e-06,5.021713e-06,1.5822572e-05,1.0971146e-05,0.9999661,0.7929555,1.7927987e-05,0.9999876,0.999991,0.18498325,0.50425655,0.999996,0.99995947,0.6051714,0.60730314,0.9999742,0.99999046,4.9739974e-06,0.999988,0.99999326,0.99999523,0.999992,0.9998128,1.716197e-05,0.1851928,0.87805235,0.9999895
2.431059e-06,0.99999714,0.99999845,1.9733977e-06,1.2853039e-06,9.5041116e-07,2.8385568e-06,2.4856856e-06,0.99999005,0.79400367,3.9356946e-06,0.9999972,0.9999981,0.18481456,0.50617456,0.9999992,0.99998677,0.6055347,0.60487527,0.9999938,0.9999983,1.0387578e-06,0.9999978,0.9999982,0.99999887,0.99999833,0.99991304,3.5384849e-06,0.1834941,0.8831392,0.99999756
1.7542864e-06,0.99999785,0.99999887,1.4625043e-06,7.6727156e-07,5.732007e-07,1.7825872e-06,1.7556622e-06,0.9999924,0.79703164,2.9764303e-06,0.99999833,0.9999986,0.18237457,0.5081279,0.9999995,0.9999908,0.6068524,0.60493624,0.999996,0.999999,6.408454e-07,0.9999983,0.99999887,0.9999993,0.9999988,0.9999358,2.806774e-06,0.18117079,0.8891816,0.99999845
